"tagID","tagProjectID","mfgID","dateBin","type","codeset","manufacturer","model","lifespan","nomFreq","offsetFreq","period","periodSD","pulseLen","tsSg","tagDeployID","sdID","deploymentStatus","dtStart","dtEnd","tsStart","tsEnd","tsStartAnticipated","deferSec","speciesID","speciesName","speciesCode","motusScientificName","motusEnglishName","motusFrenchName","bandNumber","markerNumber","markerType","latitude","longitude","elevation","sex","age","weight","wing","tarsus","culmen","bill","head","fatScore","comments"
"15984","38","101","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.0185","6.0962","0.0001","2.5","1433620716.3543","1772","","active","2015-08-31 19:06:00 +00:00","","1441047960","","","0.0","4820","Calidris alpina","","Calidris alpina","Dunlin","Bécasseau variable","","264101444","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":28.8,""blood"":""Y"",""country"":""Canada"",""culmen"":28.8,""fatScore"":1,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""tarsus"":26.6,""weight"":48.7,""wing"":125,""comments"":null}"
"15985","38","102","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.0357","6.0962","0.00000000070711","2.5","1433625720.871","1773","","active","2015-08-29 19:00:00 +00:00","","1440874800","","","0.0","4670","Calidris canutus","","Calidris canutus","Red Knot","Bécasseau maubèche","","135268101","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""HY"",""bill"":32.5,""blood"":""Y"",""country"":""Canada"",""culmen"":32.5,""fatScore"":1,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""tarsus"":33.7,""weight"":129.4,""wing"":168,""comments"":null}"
"15986","38","103","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.0788","6.096","0.0001","2.5","1433620716.8383","1774","","active","2015-08-25 07:20:00 +00:00","","1440487200","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246108318","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""HY"",""bill"":19,""blood"":""Y"",""country"":""Canada"",""culmen"":19,""fatScore"":7,""locationID"":""NorthPoint_net1"",""province"":""Ontario"",""sexID"":""U"",""tarsus"":23,""weight"":41.2,""wing"":98,""comments"":null}"
"15987","38","104","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.1779","6.0962","0.00000000057735","2.5","1433624757.8093","1775","","active","2015-08-25 09:20:00 +00:00","","1440494400.0000002","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","264101429","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":23.9,""blood"":""Y"",""country"":""Canada"",""culmen"":23.9,""fatScore"":7,""locationID"":""NorthPoint_net1"",""province"":""Ontario"",""sexID"":""U"",""tarsus"":23,""weight"":55.4,""wing"":122,""comments"":null}"
"15988","38","105","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.0189","6.096","0.00000000057735","2.5","1433620717.3903","1776","","active","2015-08-31 19:06:00 +00:00","","1441047960","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246108355","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""HY"",""bill"":20.6,""blood"":""Y"",""country"":""Canada"",""culmen"":20.6,""fatScore"":6,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""tarsus"":22.9,""weight"":32,""wing"":98,""comments"":null}"
"15989","38","106","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.2358","6.0961","0.0000000000000010878","2.5","1433620717.6223","1777","","active","2015-09-07 18:42:00 +00:00","","1441651320","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246108328","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""HY"",""bill"":17.2,""blood"":""Y"",""country"":""Canada"",""culmen"":17.2,""fatScore"":6,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""tarsus"":21.7,""weight"":35.7,""wing"":96,""comments"":null}"
"15990","38","107","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.1404","6.096","0.0001","2.5","1433620717.8743","1778","","active","2015-08-25 06:12:00 +00:00","","1440483120.0000002","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","264101428","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""HY"",""bill"":22.7,""blood"":""Y"",""country"":""Canada"",""culmen"":22.7,""fatScore"":4,""locationID"":""NorthPoint_net1"",""province"":""Ontario"",""sexID"":""U"",""tarsus"":23.8,""weight"":44.8,""wing"":120,""comments"":null}"
"15991","38","108","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.1567","6.0961","0.00000000057735","2.5","1433620718.1223","1779","","active","2015-08-12 07:00:00 +00:00","","1439362800","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","245114017","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""N"",""country"":""Canada"",""fatScore"":3,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""weight"":49,""wing"":123,""comments"":null}"
"15992","38","109","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.8737","6.096","0","2.5","1433620718.3743","1780","","active","2015-08-17 09:40:00 +00:00","","1439804399.9999998","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107866","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""HY"",""bill"":18.7,""blood"":""Y"",""country"":""Canada"",""culmen"":18.7,""fatScore"":4,""locationID"":""NorthPoint_net1"",""province"":""Ontario"",""sexID"":""U"",""tarsus"":20.3,""weight"":29.1,""wing"":97,""comments"":null}"
"15993","38","110","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.0475","6.0961","0.0001","2.5","1433620718.6023","1781","","active","2015-08-12 07:00:00 +00:00","","1439362800","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","246114018","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""N"",""country"":""Canada"",""fatScore"":4,""locationID"":""NorthPoint_net1"",""province"":""Ontario"",""sexID"":""U"",""weight"":52,""wing"":125,""comments"":null}"
"15994","38","111","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.0921","6.0961","0.000000000000002083","2.5","1433620718.8503","1782","","active","2015-08-12 07:00:00 +00:00","","1439362800","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","245114021","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""N"",""country"":""Canada"",""fatScore"":3,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""weight"":42,""wing"":123,""comments"":null}"
"15996","38","113","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.1873","6.0961","0.00000000044721","2.5","1433620719.3943","1783","","active","2015-08-02 11:50:00 +00:00","","1438516200","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246108212","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":3,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""weight"":29.5,""wing"":100,""comments"":null}"
"15997","38","114","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.0778","6.0962","0.00000000057735","2.5","1433620719.6223","1784","","active","2015-08-08 17:10:00 +00:00","","1439053799.9999998","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246108250","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":4,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""weight"":37,""wing"":97,""comments"":null}"
"15998","38","115","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.0625","6.096","0","2.5","1433620719.8663","1785","","active","2015-08-02 11:50:00 +00:00","","1438516200","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246108211","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":4,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""weight"":34,""wing"":99,""comments"":null}"
"15999","38","116","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.1239","6.0961","0.0001","2.5","1433620720.1063","1786","","active","2015-08-02 11:58:00 +00:00","","1438516680","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","246114004","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":2,""locationID"":""NorthPoint_net1"",""province"":""Ontario"",""sexID"":""U"",""weight"":39,""wing"":125,""comments"":null}"
"16000","38","117","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.0403","6.096","0.0001","2.5","1433620720.3343","1787","","active","2015-08-02 11:50:00 +00:00","","1438516200","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246108207","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":2,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""weight"":30,""wing"":99,""comments"":null}"
"16001","38","118","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.2996","6.0961","0.0001","2.5","1433620720.5743","1788","","active","2015-08-02 11:50:00 +00:00","","1438516200","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246108209","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":2,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""weight"":26,""wing"":98,""comments"":null}"
"16002","38","119","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.066","6.0961","0","2.5","1433620720.8143","1789","","active","2015-08-08 17:10:00 +00:00","","1439053799.9999998","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","246114007","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":1,""locationID"":""NorthPoint_net1"",""province"":""Ontario"",""sexID"":""U"",""weight"":41,""wing"":123,""comments"":null}"
"16003","38","120","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.163","6.0961","0.00000000057735","2.5","1433620721.0703","1790","","active","2015-08-02 07:00:00 +00:00","","1438498800","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246108204","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""N"",""country"":""Canada"",""fatScore"":6,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""weight"":37,""wing"":100,""comments"":null}"
"16004","38","145","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.0743","6.0961","0.0001","2.5","1433624878.912","1791","","active","2015-08-02 11:58:00 +00:00","","1438516680","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","246114002","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":3,""locationID"":""NorthPoint_net1"",""province"":""Ontario"",""sexID"":""U"",""weight"":48,""wing"":126,""comments"":null}"
"16005","38","146","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.2466","6.0961","0.0000000000000010878","2.5","1433620721.5623","1792","","active","2015-08-02 11:50:00 +00:00","","1438516200","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246108210","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":5,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""weight"":35,""wing"":98,""comments"":null}"
"16006","38","147","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.0535","6.0962","0.0001","2.5","1433620721.8343","1793","","active","2015-08-02 10:40:00 +00:00","","1438512000","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246108202","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":6,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""weight"":35,""wing"":95,""comments"":null}"
"16007","38","148","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.4874","6.0961","-1","2.5","1433625541.0409","1794","","active","2015-08-02 11:50:00 +00:00","","1438516200","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","246108208","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":2,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""weight"":43,""wing"":123,""comments"":null}"
"16008","38","149","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.2144","6.0961","0","2.5","1433620722.3263","1795","","active","2015-08-02 11:50:00 +00:00","","1438516200","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","246114001","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":2,""locationID"":""NorthPoint_net1"",""province"":""Ontario"",""sexID"":""U"",""weight"":39,""wing"":127,""comments"":null}"
"16009","38","150","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.1751","6.096","0.0001","2.5","1433620722.5663","1796","","active","2015-08-02 10:50:00 +00:00","","1438512600.0000002","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246108203","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":4,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""weight"":32.5,""wing"":101,""comments"":null}"
"16010","38","151","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.6808","6.0962","0.0002","2.5","1433625051.1821","1797","","active","2015-08-02 11:50:00 +00:00","","1438516200","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246108206","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":4,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""weight"":32.5,""wing"":100,""comments"":null}"
"16011","38","152","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.022","6.0962","0.0001","2.5","1433620722.9903","1798","","active","2015-08-02 11:40:00 +00:00","","1438515599.9999998","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246108205","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":5,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""weight"":32.5,""wing"":100,""comments"":null}"
"16012","38","153","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.1895","6.0961","0.00000000057735","2.5","1433625115.2734","1799","","active","2015-08-06 02:50:00 +00:00","","1438829400","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246108230","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""HY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":2,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""weight"":22.5,""wing"":95,""comments"":null}"
"16013","38","154","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.4413","6.096","0","2.5","1433620723.4943","1800","","active","2015-08-08 17:10:00 +00:00","","1439053799.9999998","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","246114008","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":1,""locationID"":""NorthPoint_net1"",""province"":""Ontario"",""sexID"":""U"",""weight"":40,""wing"":124,""comments"":null}"
"16014","38","155","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.0812","6.0961","0.0001","2.5","1433620723.7703","1801","","active","2015-08-08 17:10:00 +00:00","","1439053799.9999998","","","0.0","4820","Calidris alpina","","Calidris alpina","Dunlin","Bécasseau variable","","246114006","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":38.7,""blood"":""Y"",""country"":""Canada"",""culmen"":38.7,""fatScore"":1,""locationID"":""NorthPoint_net1"",""province"":""Ontario"",""sexID"":""U"",""tarsus"":26.8,""weight"":53,""wing"":120,""comments"":null}"
"16015","38","156","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.0629","6.0961","0.0001","2.5","1433620724.0023","1802","","active","2015-08-06 02:40:00 +00:00","","1438828799.9999998","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246108228","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":4,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""weight"":34,""wing"":100,""comments"":null}"
"16016","38","157","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.0513","6.0961","0.00000000057735","2.5","1433620724.3143","1803","","active","2015-08-03 13:50:00 +00:00","","1438609800.0000002","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246108226","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":3,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""weight"":31,""wing"":98,""comments"":null}"
"16017","38","158","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.1826","6.0962","0.0001","2.5","1433620724.5382","1804","","active","2015-08-03 13:40:00 +00:00","","1438609200","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","246114005","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":2,""locationID"":""NorthPoint_net1"",""province"":""Ontario"",""sexID"":""U"",""weight"":41,""wing"":125,""comments"":null}"
"16018","38","159","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.0514","6.0961","0.000000001","2.5","1433620724.7422","1805","","active","2015-08-08 17:10:00 +00:00","","1439053799.9999998","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","246114011","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":3,""locationID"":""NorthPoint_net1"",""province"":""Ontario"",""sexID"":""U"",""weight"":46,""wing"":127,""comments"":null}"
"16019","38","160","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.3462","6.0961","0","2.5","1433620724.9782","1806","","active","2015-08-08 17:10:00 +00:00","","1439053799.9999998","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","246114009","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":2,""locationID"":""NorthPoint_net1"",""province"":""Ontario"",""sexID"":""U"",""weight"":36,""wing"":124,""comments"":null}"
"16020","38","161","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.1179","6.0961","0.0001","2.5","1433620725.2142","1807","","active","2015-08-08 17:10:00 +00:00","","1439053799.9999998","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","246114010","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":2,""locationID"":""NorthPoint_net1"",""province"":""Ontario"",""sexID"":""U"",""weight"":40,""wing"":122,""comments"":null}"
"16021","38","162","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.0194","6.0961","0.0001","2.5","1433620725.4462","1808","","active","2015-08-08 17:10:00 +00:00","","1439053799.9999998","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246108251","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":5,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""weight"":29,""wing"":100,""comments"":null}"
"16022","38","163","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.0042","6.0961","0.0000000000000010878","2.5","1433620725.6822","1809","","active","2015-08-08 17:10:00 +00:00","","1439053799.9999998","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","246114012","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":1,""locationID"":""NorthPoint_net1"",""province"":""Ontario"",""sexID"":""U"",""weight"":45,""wing"":123,""comments"":null}"
"16023","38","164","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.0584","6.0962","0.00000000057735","2.5","1433620725.9182","1810","","active","2015-08-08 17:10:00 +00:00","","1439053799.9999998","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246108252","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":7,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""weight"":36,""wing"":97,""comments"":null}"
"16024","38","165","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.3364","6.0962","0.0001","2.5","1433620726.2062","1811","","active","2015-08-08 17:10:00 +00:00","","1439053799.9999998","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246108253","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":5,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""weight"":31,""wing"":101,""comments"":null}"
"16025","38","166","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.1808","6.0961","0.0002","2.5","1433620726.4302","1812","","active","2015-08-08 17:10:00 +00:00","","1439053799.9999998","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","246114013","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":2,""locationID"":""NorthPoint_net1"",""province"":""Ontario"",""sexID"":""U"",""weight"":47,""wing"":119,""comments"":null}"
"16026","38","167","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.0327","6.0962","0.0001","2.5","1433620726.6422","1813","","active","2015-08-08 17:00:00 +00:00","","1439053200","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246108255","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":6,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""weight"":41,""wing"":102,""comments"":null}"
"16027","38","168","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.2597","6.0961","0.0001","2.5","1433620726.9222","1814","","active","2015-08-10 17:00:00 +00:00","","1439226000","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246108256","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":6,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""weight"":36,""wing"":101,""comments"":null}"
"16028","38","169","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.0308","6.0962","0.0001","2.5","1433620727.1542","1815","","active","2015-08-10 17:00:00 +00:00","","1439226000","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246108258","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":5,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""weight"":38,""wing"":98,""comments"":null}"
"16029","38","170","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.2257","6.0962","0.0001","2.5","1433620727.4702","1816","","active","2015-08-10 17:00:00 +00:00","","1439226000","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","246114014","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":3,""locationID"":""NorthPoint_net1"",""province"":""Ontario"",""sexID"":""U"",""weight"":53,""wing"":126,""comments"":null}"
"16030","38","171","2015-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.4233","6.0961","0.0002","2.5","1433620727.7022","1817","","active","2015-08-11 17:00:00 +00:00","","1439312400","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246108259","metal band","51.48390000","-80.45000000","","","","","","","","","","","{""ageID"":""AHY"",""blood"":""Y"",""country"":""Canada"",""fatScore"":5,""locationID"":""NorthPoint_net"",""province"":""Ontario"",""sexID"":""U"",""weight"":41,""wing"":98,""comments"":null}"
